,name,price,review,message,discount_info
373,"Bil-Jac(r) Smart-Jacs Soft Training Dog Treats - Skin & Coat, Sweet Potato",6.99,6,Save 35% On Your First Autoship Order!,Old Price
374,Dentley's® Nature's Chews Large Full Elk Antler Dog Chew,18.99-36.99,120,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
375,"Collachews™ Beef + Collagen Rawhide Free 6"" Roll Dog Treat - Chicken, 4 Count",14.99,11,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
376,Greenies™ Petite Adult Dog Dental Treat - Pumpkin Spice,14.99,249,Save 25% off all Halloween,Old Price
377,Old Mother Hubbard® P-Nuttier Large Biscuit Dog Treats - Natural,12.49-18.99,842,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
378,Redbarn Bully Twists Dog Treat - 5 Count,18.99,10,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
379,Dentley's® Nature's Chews Medium Buffalo Horn Dog Chew - 1 Count,10.99,92,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
380,"Greenies™ Adult Large Dog Dental Treats - Natural, Oral Health, Blueberry",15.99,320,Save 35% On Your First Autoship Order!,Discounted Price
381,"Thrills & Chills™ Halloween Terrified 14"" Rawhide Dog Chew Treat - Pumpkin Spice",9.99,0,Save 25% off all Halloween,Old Price
382,Greenies Pill Pockets Dog Treats for Capsules - Cheese,10.99-17.99,92,Save 35% On Your First Autoship Order!,Old Price
383,"Blue Buffalo® All Life Stages Treat Dog Treats - Natural, Beef",4.99-5.69,262,Save 35% On Your First Autoship Order!,Discounted Price
384,Pup -Peroni Dog Treat All Ages - Prime Rib,10.79,54,Save 35% On Your First Autoship Order!,Discounted Price
385,"Blue Buffalo® True Chews All Life Stages Treat Dog Treats - Natural, Chicken",12.99,13,Save 35% On Your First Autoship Order!,Discounted Price
386,"Thrills & Chills™ Halloween Terrified 22"" Rawhide Dog Chew Treat - Natural",12.99,1,Save 25% off all Halloween,Old Price
387,"Collachews™ Beef + Collagen Rawhide Free 9"" Roll Dog Treat - Peanut Butter, 3 Count",14.99,10,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
388,Greenies™ Regular Adult Dog Dental Treat - Pumpkin Spice,14.99,251,Save 25% off all Halloween,Old Price
389,"Wiggles & Wags Bake Shop Paw Print Dog Cookie Treat - Cinnamon Vanilla, 1 Count",2.99,59,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
390,"Wiggles & Wags Bake Shop™ Snack Alongs™ Dog Crunchy Treat - Peanut Butter & Carob, 8 Oz.",6.99,1,Save 35% On Your First Autoship Order!,Old Price
391,"Hill's® Science Diet® Soft Savories Dog Treat - Natural, Peanut Butter & Banana",6.99,51,Free Same-Day Delivery!,Discounted Price
392,"Collachews Rawhide Alternative 6"" Rolls Collagen Dog Treats - Natural, Chicken",24.99,0,Save 35% On Your First Autoship Order!,Old Price
393,Ark Naturals® Softshield Protection Plus Brushless Toothpase Dental Chews - Large,22.99,6,Save 35% On Your First Autoship Order!,Old Price
394,Greenies Pill Pockets Dog Treats for Tablets - Peanut Butter,10.99,1054,Save 35% On Your First Autoship Order!,Old Price
395,"Pet Botanics® Omega Treats Dog Treat - Grain Free, Salmon",16.99,38,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
396,"WHIMZEES Brushzees Extra Small Dental Dog Treat - Natural, Grain Free",15.89,808,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
397,"Dentley's® Rawhide-Free Jumbo Chomping Chews Dog Chew - Hip & Joint, 7 Count",18.19,6,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
398,Thrills & Chills™ Halloween Kind of a Pig Deal™ Rawhide-Free Pork Hide Bones Dog Treats,6.99,1,Save 25% off all Halloween,Old Price
399,Mini-Purebites® Raw Freeze Dried Trainers Dog Treats - Chicken Breast,7.49,2,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
400,"Sweet Comb Mini Muncher Honey Coated Water Buffalo Dog Chew - Variety Pack, 6 Count",11.99,0,Save 35% On Your First Autoship Order!,Old Price
401,"Redbarn 5"" Junior Bully Sticks Dog Treat",24.69,16,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
402,"Blue Buffalo® All Life Stages Treat Dog Treats - Natural, Apple & Yogurt",15.49,185,Save 35% On Your First Autoship Order!,Discounted Price
403,"WHIMZEES Brushzees Small Dental Dog Treat - Natural, Grain Free",15.89,810,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
404,Old Mother Hubbard Favorite P-Nuttier Dog Treats - Peanut Butter,4.99,0,Save 25% off all Halloween,Old Price
405,Dentley's® Exotics Lamb Marrow Dog Chew - 3.5 Oz.,8.99,2,Save 35% On Your First Autoship Order!,Old Price
406,"Collachews Rawhide Alternative 6"" Rolls Collagen Dog Treats - Natural, Peanut Butter",24.99,0,Save 35% On Your First Autoship Order!,Old Price
407,Nylabone® Healthy Edibles® Dog Treats - 8 Pack,8.59,35,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
408,Thrills & Chills™ Halloween Boo Biscuits Dog Treats - Apple Cinnamon,6.99,0,Save 25% off all Halloween,Old Price
409,"Dentley's® 12"" Bladder Stick Dog Chew - 1 Count",4.19,56,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
410,Sweet Comb Honey Coated Water Buffalo Crunchy Ears Dog Treat,21.99,5,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
411,Dentley's® Nature's Chews Beef Rib Bone Dog Chew - 1 Count,3.99,36,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
412,"Better Belly Large Pork Hide Rolls Dog Chew - Highly Digestable, Pork with Smoke",9.99,1,Save 35% On Your First Autoship Order!,Old Price
413,"Blue Buffalo® True Chews All Life Stages Treat Dog Treats - Natural, Beef",12.99,12,Save 35% On Your First Autoship Order!,Discounted Price
414,Redbarn Naturals Choppers Chews Dog Treat,13.59,42,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
415,"Wiggles & Wags Bake Shop™ Coco-Moas™ Dog Cookie Treat - Carob & Coconut, 7.05 Oz.",6.99,2,Save 35% On Your First Autoship Order!,Old Price
416,"Bark Bars Cookie Bar Dog Treat - Creamy Peanut Butter, 1 Count",1.49,33,Save 35% On Your First Autoship Order!,Old Price
417,KONG® Snacks™ Peanut Butter Dog Treat,8.99-11.99,27,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
418,SmartBones® Chicken Wrapped Twists Dog Treat - Peanut Butter,11.99,13,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
419,"Collachews™ Beef + Collagen Rawhide Free 6"" Roll Dog Treat - Beef, 4 Count",14.99,9,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
420,SmartBones® Chicken Wrapped Mini Chews Dog Treat - Chicken,14.79,21,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
421,"Hill's® Science Diet® Soft Savories Dog Treat - Natural, Chicken & Yogurt",7.99,45,Save 5% On Your First Autoship Order,Old Price
422,Dentley's® Bully Braid Dog Chew - 1 Count,3.99,27,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
423,Starmark® Everlasting Treats Dog Toy Treat Insert - Chicken Flavor,6.49-10.99,40,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Old Price
424,"Hill's® Science Diet® Soft Baked Dog Treat - Natural, Grain Free, Beef & Sweet Potato",6.99,36,Free Same-Day Delivery!,Discounted Price
425,Pork Chomps™ Rawhide Free Twists Dog Treat - Bacon,7.99,16,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
426,Ark Naturals® Brushless Toothpaste 4-in-1 Large Dog Dental Chews - 40+ lbs.,21.99,121,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
427,Milk-Bone MaroSnacks Dog Treat All Ages - Bacon,11.49,33,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
428,Thrills & Chills™ Halloween R.I.P. Mammoth Bone Dog Treat - Smoke,12.99,0,Save 25% off all Halloween,Old Price
429,"SmartBones® Triple Flavor Ribs Dog Treat - Chicken, Beef & Pork",8.99,9,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
430,Dentley's® Nature's Chews Small Filled Femur Bone Dog Chew - Hickory BBQ,6.99-11.99,15,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
431,"Blue Buffalo® All Life Stages Treat Dog Treats - Natural, Beef",5.59,247,Save 35% On Your First Autoship Order!,Discounted Price
432,"Nylabone® Healthy Edibles® Puppy Dog Treats - Natural, Turkey",7.99,14,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
433,Better Belly Proteins Rawhide Large Dog Treats - Real Lamb,21.99,11,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
434,"Dentley's® Beef Bootie Dog Chew - Sweet Potato & Pumpkin, 4.8 Oz.",3.99,66,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
435,"Great Choice® Dog Links Treat - Sausage, 8 Oz.",9.99,3,Save 35% On Your First Autoship Order!,Old Price
436,Milk-Bone Pup -Peroni Mash Ups Dog Treat All Ages,5.99-13.99,4,Save 35% On Your First Autoship Order!,Old Price
437,Thrills & Chills™ Halloween Skele-Shin Bone Dog Chew Treat - Natural,7.97,1,Save 25% off all Halloween,Old Price
438,Dentley's® Nature's Chews Meaty Beef Knuckles Dog Chew,8.99-19.99,50,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
439,"Authority® Hip & Joint Dog Soft Chew Treat - Chicken, 10 Oz.",10.99,65,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
440,Pet Botanics® Chicken Mini Training Reward Dog Treat,10.99,29,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
441,Pedigree® Dentastix Dual Flavor Small Breed Adult Dental Dog Treats - Bacon & Chicken,12.99,43,Save 35% On Your First Autoship Order!,Discounted Price
442,"Zuke's® MINI Naturals™ All Life Stages Dog Treats - , Corn Free, Wheat Free",7.99,871,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
443,KONG® Snacks™ Bacon & Cheese Dog Treat,8.99-11.99,20,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
444,"Collachews Rawhide Alternative 6"" Rolls Collagen Dog Treats - Natural, Bully",24.99,4,Save 35% On Your First Autoship Order!,Old Price
445,"WHIMZEES Variety Value Box Small Dental Dog Treat - Natural, Grain Free, 56 Count",34.79,17,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
446,"WHIMZEES Hedgehog Dental Dog Treat - Natural, 1 Count",3.29,65,"Buy 5, Get 2 Free Whimzees Bulk",Old Price
447,Pedigree® Dentastix Small Breed Adult Dental Dog Treats - Chicken,4.99,98,Save 35% On Your First Autoship Order!,Old Price
448,Dentley's® Nature's Chews Bully Beef Sausage Dog Chew - 1.15 Oz.,1.99,43,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
449,"Greenies™ Anytime Bites Adult Dog Dog Treats - Natural, Blueberry",15.99,23,Save 35% On Your First Autoship Order!,Old Price
450,"WHIMZEES Brushzees Medium Dental Dog Treat - Natural, Grain Free",15.89,814,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
451,Greenies Pill Pockets Dog Treats for Tablets - Chicken,10.99,15878,Save 35% On Your First Autoship Order!,Old Price
452,Yummy Combs Adult Medium Dog Dental Treat - Chicken,19.99,2,Free Same-Day Delivery!,Old Price
453,Thrills & Chills™ Halloween Scary Ear-ies Bag of Ears Dog Chew Treats - Maple Bacon,9.99,0,Save 25% off all Halloween,Old Price
454,"True Chews All Life Stages Jerky Dog Treats - Natural, Chicken & Bacon",19.99,9,Save 35% On Your First Autoship Order!,Discounted Price
455,SmartBones® Mini Pretzel Dog Treat,1.00,28,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
456,"Dentley's® American Made 7"" Rawhide Rolls Dog Chew - Chicken, 2 Count",8.99,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
457,Pork Chomps™ Crunchy Bones Dog Treat - Assorted,16.99,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
458,Dentley's® Esophagus Spring Dog Chew - 1 Count,4.99,28,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
459,"Merrick® Power Bites® Adult Dog Treats - Turducken, Corn Free, Gluten Free",7.99,19,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
460,SmartBones® Large Chews Dog Treat - Beef,5.89,2,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
461,Pup -Peroni Dog Treat All Ages - Bacon,9.99,55,Save 35% On Your First Autoship Order!,Discounted Price
462,Purina® Busy Chewnola Small/Medium Dog Treat - Beef,15.88,79,Save 35% On Your First Autoship Order!,Old Price
463,Dentley's Exotics Chicken Feet Dog Chews - Chicken,11.99,11,Free Same-Day Delivery!,Old Price
464,Thrills & Chills™ Halloween Spooky Sammies Macaroons Dog Treats,5.57,0,Save 25% off all Halloween,Old Price
465,"Dentley's® Traditional 4"" Rawhide Rolls Dog Chew - 12 Count",19.99,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
466,Blue Buffalo® All Life Stages Treat Dog Treats - Natural,14.99,20,Save 35% On Your First Autoship Order!,Discounted Price
467,"Dentley's® 5"" Braided Bully Stick Dog Chew - 1 Count",10.99,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
468,"Blue Buffalo® Wilderness™ All Life Stages Treat Dog Treats - Natural, Turkey",18.99-19.99,36,Save 35% On Your First Autoship Order!,Discounted Price
469,Joyhound Boss Bones Barrel of Yum Treat Refill - 2 Pack,9.99,0,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Old Price
470,Ark Naturals® Protection Plus Brushless Toothpaste 5-in-1 Large Dog Dental Chews,24.99,214,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
471,The Lazy Dog Cookie Co.® Pup-Pie™ Happy Birthday Dog Treat,6.99,128,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
472,"Collachews™ Beef + Collagen Rawhide Free 9"" Roll Dog Treat - Bully, 3 Count",14.99,6,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
473,"Dentley's® Nature's Chews 10"" Pork Skin Dog Chew - 1 Count",4.99,20,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
474,"Dentley's® Traditional 22"" Rawhide Bone Dog Chew - 1 Count",16.99,26,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
475,Better Belly Highly Digestible Rawhide Small Dog Dental Chew - Spearmint,9.49,29,Save 35% On Your First Autoship Order!,Discounted Price
476,Redbarn Naturals Bully Slices Dog Treat - French Toast,12.29,5,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
477,Dentley's® Bully Spring Dog Chew - 1 Count,3.99,17,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
478,"WHIMZEES Variety Value Box Medium Dental Dog Treat - Natural, Grain Free, 28 Count",34.79,8,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
479,"WHIMZEES Variety Value Pack Small Dental Dog Treat - Natural, 89 Count",44.98,9,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
480,Sweet Comb Honey Coated Water Buffalo Lung Bites Dog Treat,11.99,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
481,"Dentley's® Rawhide-Free Jumbo Chomping Chews Dog Chew - Skin & Coat, 7 Count",18.19,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
482,"Old Mother Hubbard® Original Small Biscuit Dog Treats - Natural, Variety Pack",12.49,317,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
483,"Blue Buffalo® Wilderness™ All Life Stages Treat Dog Treats - Grain Free, Salmon",13.99,9,Save 35% On Your First Autoship Order!,Discounted Price
484,Purebites® Freeze Dried Dog Treat - Beef,4.69-29.99,24,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
485,"Nutri Chomps 6"" Rawhide Free Twists Dog Treat - Assorted Flavors",20.99,9,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
486,"Authority® Weight Management Dog Jerky Treat - Chicken, 16 Oz.",16.99,42,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
487,Blue Buffalo® Adult Treat Dog Treats - Natural,12.98-25.99,16,Save 35% On Your First Autoship Order!,Discounted Price
488,Dentley's® Large Femur Bone Dog Chew - 1 Count,8.99,15,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
489,Nylabone® Healthy Edibles® Natural Puppy Chew Treats - Lamb & Apple,13.99,14,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
490,"Pork Chomp™ Rawhide Free 8"" Roll Dog Treat - Chicken",9.99,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
491,Sweet Comb Honey Coated Water Buffalo Crunchy Ears Dog Treat,10.99,2,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
492,"Wiggles & Wags Bake Shop Heart Dog Cookie Treat - Cinnamon Vanilla, 1 Count",1.00,24,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
493,Better Belly Proteins Rawhide Small Dog Treats - Real Salmon,12.99,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
494,Nylabone® Healthy Edibles® Dog Treats - 2 Pack,7.19,105,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
495,Milk-Bone Brushing Chews Large All Life Stage Dog Treat - Fresh,16.99,14,Free Same-Day Delivery!,Old Price
496,"PureBites® Jerky Dog Treat - Natural, Chicken",9.49,0,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
497,"Wellness® Soft Wellbites Dog Treat - Natural, Grain Free, Lamb & Salmon",7.99,37,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
498,Dentley's® Nature's Chews 6-Mighty Mix Variety Pack Dog Chew - 6 Count,17.99,10,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
499,SmartBones® Grill Masters Half Rack of Ribs Dog Treats - Chicken & Pork,13.59,9,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
500,"Wiggles & Wags Bake Shop Cupcake Dog Cookie Treat - Cinnamon Vanilla, 1 Count",1.00,33,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
501,Pedigree® Dentastix Large Breed Adult Dental Dog Treats - Beef,12.99,108,Save 35% On Your First Autoship Order!,Discounted Price
502,Thrills & Chills™ 13 Days 'Til Halloween Countdown Calendar Dog Treats,9.99,0,Save 25% off all Halloween,Old Price
503,Nylabone Healthy Edibles Puppy Chew Dog Treat - Lamb & Apple,8.99,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
504,"DOGSWELL® Hip & Joint Jerky Dog Treat - Chicken, Grain Free",17.89-26.39,30,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
505,Blue Buffalo® Adult Treat Dog Treats - Natural,12.98-25.99,222,Save 35% On Your First Autoship Order!,Discounted Price
506,SmartBones® Chicken Wrapped Sticks Large Dog Treat - Peanut Butter,9.79,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
507,Sweet Comb Paddywack Sticks Honey Coated Water Buffalo Dog Chews - 5 Count,11.99,1,Save 35% On Your First Autoship Order!,Old Price
508,Greenies™ Teenie Adult Dog Dental Treat - Pumpkin Spice,14.99,248,Save 25% off all Halloween,Old Price
509,KONG® Meatball Dog Treats - Chicken,8.99-9.99,1,"Buy 2, Get the 3rd 50% Off Mix n' Match Dog & Cat Toys",Discounted Price
510,Hill's® Science Diet® Dog Treat,7.99,12,Save 5% On Your First Autoship Order,Old Price
511,"Wiggles & Wags Bake Shop™ Coffee Cup Dog Cookie Treat - Cinnamon Vanilla, 1 Count",2.99,4,Free Same-Day Delivery!,Old Price
512,Thrills & Chills™ Halloween Hallo-Weenies™ Dog Treats,6.99,0,Save 25% off all Halloween,Old Price
513,"Better Belly Small Pork Hide Rolls Dog Chew - Highly Digestable, Pork with Smoke",14.99,30,Save 35% On Your First Autoship Order!,Old Price
514,Dentley's® Bully Jerky Dog Chew - 6 Oz.,9.99,22,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
515,Ark Naturals® Brushless Toothpaste 4-in-1 Mini Dog Dental Chews - 8 lbs.,7.59,128,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
516,"Dentley's® 9"" Bully Stick Dog Chew - 1 Count",9.49,78,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
517,Pet Botanics Training Reward Freeze Dried Dog Treat - Beef Liver,13.99-33.99,33,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
518,"Greenies™ Adult Teenie Dog Dental Treats - Natural, Oral Health, Fresh",15.98,66,Save 35% On Your First Autoship Order!,Discounted Price
519,Dentley's® Iceland Lamb Horn Dog Chew - 1 Count,13.99,44,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
520,SmartBones® Medium Chews Dog Treat - Chicken,7.89,3,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
521,"Blue Buffalo® True Chews All Life Stages Treat Dog Treats - Natural, Chicken",12.99,11,Save 35% On Your First Autoship Order!,Discounted Price
522,"Thrills & Chills™ Halloween Drop Dead Delicious™ Rawhide, Jerky & Chews Dog Treats",12.99,3,Save 25% off all Halloween,Old Price
523,Wiggles & Wags Bake Shop™ Sun's Out Buns Out Burger Macaroon Sandwich Cookie Dog Treat - 4 Cou,2.50,4,,Discounted Price
524,Dog MX™ Calming Chew Twists,19.99,5,"Buy 1, Get the 2nd 25% Off Mix & Match Dog and Cat Calming Chews & Supplements",Old Price
525,Ark Naturals® Softshield Protection Plus Brushless Toothpase Dental Chews - Small,16.99,4,Save 35% On Your First Autoship Order!,Old Price
526,Bil-Jac® Low-Fat Slim-Jacs Slow Cooked Dog Treat,5.99,18,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
527,Ark Naturals® Brushless Toothpaste 4-in-1 Small Dog Dental Chews - 8-20 lbs.,16.49,125,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
528,ROAM® The Boss-Trich™ Dog Bone Treat - Cape Ostrich,21.99,20,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
529,Pet Botanics Training Reward Jerky Bites Dog Treat - Chicken,13.59,22,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
530,Merrick® Fresh Kisses™ Double-Brush Extra Small Dental Dog Treat - 1 Count,1.00,51,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
531,"Merrick® Lil' Plates Small Breed Adult Dog Treats - Beef, Gluten Free, Grain Free",6.99,56,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
532,Old Mother Hubbard® Bac'N'Cheeze Small Biscuit Dog Treats,5.49,42,Save 35% On Your First Autoship Order!,Discounted Price
533,Wellness Core Tiny Trainers Tender Dog Treats - Lamb & Apples,6.99,30,Save 35% On Your First Autoship Order!,Old Price
534,"Nutro Natural Choice™ Mini Bites Adult Dog Treats - Non-GMO, Natural, Peanut",6.99,94,Save 35% On Your First Autoship Order!,Old Price
535,Merrick® Fresh Kisses Adult Dental Dog Treats - Mint,15.99-32.99,61,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
536,Pedigree® Dentastix Large Breed Adult Dental Dog Treats - Chicken,15.99,207,Save 35% On Your First Autoship Order!,Old Price
537,"Great Choice® Dog Puffed Treat - Cheese, 20 Oz.",11.99,31,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
538,Ben & Jerry's Rosie's Batch Doggie Desserts Adult Frozen Dog Treat - Pumpkin & Mini Cookies,10.99,31,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
539,"SmartBones Triple Flavor Dual Wraps Dog Chews - Chicken, Pork & Peanut Butter",13.59,0,Free Same-Day Delivery!,Discounted Price
540,"Wiggles & Wags Bake Shop Pretzel Dog Cookie Treat - Cinnamon Vanilla, 1 Count",1.00,29,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
541,Bocce's Bakery Bac'n Nutty Dog Treats - Peanut Butter & Bacon,7.59,14,Save 35% On Your First Autoship Order!,Old Price
542,Purebites® Freeze Dried Dog Treat - Salmon,9.49,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
543,PureBites® Beef Jerky Dog Treat,9.49,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
544,Ark Naturals® Brushless Toothpaste 4-in-1 Medium Dog Dental Chews - 20-40 lbs.,21.99,115,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
545,Canidae® Sustain™ Adult Jerky Dog Dog Treat - Venison,11.99,1,Save 35% On Your First Autoship Order!,Old Price
546,"Bark Bars Cookie Bar Dog Treat - Carob, 1 Count",1.49,15,Save 35% On Your First Autoship Order!,Old Price
547,ROAM® Le Petite Gnaw-Kle™ Dog Bone Treat - Cape Ostrich,13.99,12,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
548,Thrills & Chills™ Halloween Clownin' Around Cookies & Toy Combo Dog Treats - Peanut Butter,14.99,0,Save 25% off all Halloween,Old Price
549,Blue Buffalo® Adult Treat Dog Treats - Natural,32.99,267,Save 35% On Your First Autoship Order!,Discounted Price
550,Whimzees Fall Medium Dog Dental Treat - Vegetable,9.99,0,Save 25% off all Halloween,Old Price
551,"Wellness® Soft Wellbites Dog Treat - Natural, Grain Free, Chicken & Lamb",7.99,33,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
552,Dogswell Skin & Coat Dog Jerky Treats - Salmon,30.99,0,Save 35% On Your First Autoship Order!,Old Price
553,Dentley's® Small Filled Femur Bone Dog Chew - Peanut Butter & Jelly,7.99-10.99,17,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
554,Dog MX™ Skin & Coat Chew Twists,19.99,2,"Buy 1, Get the 2nd 25% Off Mix & Match Dog and Cat Calming Chews & Supplements",Old Price
555,"Simply Nourish® Dog Jerky Treat - Chicken, Bacon & Beef, 16 Oz.",13.99,9,Save 35% On Your First Autoship Order!,Old Price
556,Redbarn Bully Bites Dog Treat,10.79,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
557,"Collachews Rawhide Alternative 6"" Rolls Collagen Dog Treats - Natural, Beef",24.99,1,Save 35% On Your First Autoship Order!,Old Price
558,Sweet Comb Honey Coated Water Buffalo Jerky Strips Dog Treat,11.99,1,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
559,Ark Naturals® Sensitive Gums Brushless Toothpaste 4-in-1 Small Dog Dental Chews,7.99,17,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Discounted Price
560,"Rachael Ray Nutrish Dog Treat Adult - Beef, Chicken, Bacon",5.49,304,Save 35% On Your First Autoship Order!,Discounted Price
561,Blue Buffalo® Wilderness™ Adult Treat Dog Treats - Grain Free,32.99,8,Save 35% On Your First Autoship Order!,Discounted Price
562,Better Belly Proteins Rawhide Large Dog Treats - Real Venison,21.99,7,"Buy 1, Get 1 25% Off All Dog Treats & Chews",Old Price
